05134	Legionellosis	3.21010488425e-05
05134	Legionellosis	7.01697212383e-05
05134	Legionellosis	0.000104467331458
05134	Legionellosis	2.21700762879e-05
05134	Legionellosis	0.00181342035512
05134	Legionellosis	0.000358218400989
05134	Legionellosis	5.57262386149e-05
05134	Legionellosis	0.000254763851694
05134	Legionellosis	0.000101327430487
05134	Legionellosis	0.000174587916318
05134	Legionellosis	2.46459125148e-05
05134	Legionellosis	5.49638181844e-05
05134	Legionellosis	9.30324845791e-05
05134	Legionellosis	8.76475586146e-05
05134	Legionellosis	0.000541701762076
05134	Legionellosis	0.000193247208422
05134	Legionellosis	0.00278522179882
05134	Legionellosis	7.27198929415e-05
05134	Legionellosis	0.00290735121222
05134	Legionellosis	0.000250517261347
05134	Legionellosis	0.000385551274804
05134	Legionellosis	0.000105405593555
05134	Legionellosis	8.3458426004e-05
05134	Legionellosis	0.000146684448606
05134	Legionellosis	0.000328417620885
05134	Legionellosis	5.59671587805e-05
05134	Legionellosis	0.000316503052097
05134	Legionellosis	0.000129198030706
05134	Legionellosis	0.000346945410455
05134	Legionellosis	2.26531716198e-05
05134	Legionellosis	4.29527691208e-05
05134	Legionellosis	0.000152539908814
05134	Legionellosis	0.000715861216109
05134	Legionellosis	4.99197477896e-05
05134	Legionellosis	0.00279117871809
05134	Legionellosis	3.87472999458e-05
05134	Legionellosis	4.85911951725e-05
05134	Legionellosis	0.000106368987365
05134	Legionellosis	0.00103253515353
05134	Legionellosis	0.0147815084288
05134	Legionellosis	0.000180315049644
05134	Legionellosis	0.00145408407316
05134	Legionellosis	0.00145408407316
05134	Legionellosis	0.000712238941245
05134	Legionellosis	0.000156925256414
05134	Legionellosis	0.029635758245
05134	Legionellosis	0.0236546658172
05134	Legionellosis	0.000574180718679
05134	Legionellosis	0.00469814125196
05134	Legionellosis	0.0279569231903
05134	Legionellosis	0.00056535002988
05134	Legionellosis	0.00128679019854
05134	Legionellosis	0.00128679019854
05134	Legionellosis	0.000429500986062
05134	Legionellosis	0.00524110361252
05134	Legionellosis	0.000941175070647
05134	Legionellosis	0.00225611058773
05134	Legionellosis	0.00102746095462
05134	Legionellosis	0.0144491150043
05134	Legionellosis	0.000285185437865
05134	Legionellosis	0.000833642168105
05134	Legionellosis	0.00024496775101
05134	Legionellosis	0.00024496775101
05134	Legionellosis	0.00219010616359
05134	Legionellosis	0.00024496775101
05134	Legionellosis	0.000864260478048
05134	Legionellosis	0.0022157711604
05134	Legionellosis	0.00050674922262
05134	Legionellosis	0.000338057372246
05134	Legionellosis	0.00124477992874
05134	Legionellosis	0.000513823694994
05134	Legionellosis	0.0002242264088
05134	Legionellosis	0.0002242264088
05134	Legionellosis	5.83346398539e-05
05134	Legionellosis	0.000470689528246
05134	Legionellosis	0.000166047143735
05134	Legionellosis	0.000238142040163
05134	Legionellosis	0.000739268399094
05134	Legionellosis	0.00536272947457
05134	Legionellosis	0.000945883462245
05134	Legionellosis	6.23485213801e-05
05134	Legionellosis	0.0122016630254
05134	Legionellosis	0.00127026379896
05134	Legionellosis	0.000128883376332
05134	Legionellosis	0.00125396749124
05134	Legionellosis	0.00125718990742
05134	Legionellosis	0.00133425355244
05134	Legionellosis	8.5495908553e-05
05134	Legionellosis	0.000553707553016
05134	Legionellosis	0.00273427660015
05134	Legionellosis	0.000247332912904
05134	Legionellosis	0.00110110912348
05134	Legionellosis	0.00640595982613
05134	Legionellosis	0.135284020495
05134	Legionellosis	0.000503534953097
05134	Legionellosis	0.00285737767457
05134	Legionellosis	0.00174255709583
05134	Legionellosis	0.00177329121625
05134	Legionellosis	0.00173080165241
05134	Legionellosis	0.0482317210252
05134	Legionellosis	0.00745136368933
05134	Legionellosis	0.00406891922559
05134	Legionellosis	0.00176558255984
05134	Legionellosis	9.07035020333e-05
05134	Legionellosis	0.00515304525115
05134	Legionellosis	0.056540327788
05134	Legionellosis	0.119999719532
05134	Legionellosis	0.000227515616254
05134	Legionellosis	0.00139998473817
05134	Legionellosis	5.09227619519e-05
